   0.263000E+02   0.721624E+03   0.246701E+02   0.285861E+05   0.948984E+03
   0.264000E+02   0.724029E+03   0.247078E+02   0.287445E+05   0.951620E+03
   0.265000E+02   0.726428E+03   0.247450E+02   0.289028E+05   0.954251E+03
   0.266000E+02   0.728821E+03   0.247822E+02   0.290608E+05   0.956885E+03
   0.267000E+02   0.731207E+03   0.248192E+02   0.292186E+05   0.959477E+03
   0.268000E+02   0.733588E+03   0.248559E+02   0.293762E+05   0.962090E+03
   0.269000E+02   0.735962E+03   0.248926E+02   0.295337E+05   0.964691E+03
   0.270000E+02   0.738329E+03   0.249292E+02   0.296909E+05   0.967277E+03
   0.271000E+02   0.740691E+03   0.249654E+02   0.298479E+05   0.969865E+03
   0.272000E+02   0.743046E+03   0.250015E+02   0.300047E+05   0.972440E+03
   0.273000E+02   0.745394E+03   0.250375E+02   0.301612E+05   0.975028E+03
   0.274000E+02   0.747737E+03   0.250733E+02   0.303176E+05   0.977614E+03
   0.275000E+02   0.750073E+03   0.251090E+02   0.304737E+05   0.980156E+03
   0.276000E+02   0.752403E+03   0.251446E+02   0.306297E+05   0.982703E+03
   0.277000E+02   0.754727E+03   0.251797E+02   0.307853E+05   0.985251E+03
   0.278000E+02   0.757045E+03   0.252148E+02   0.309408E+05   0.987800E+03
   0.279000E+02   0.759356E+03   0.252498E+02   0.310961E+05   0.990337E+03
   0.280000E+02   0.761661E+03   0.252847E+02   0.312511E+05   0.992854E+03
   0.281000E+02   0.763960E+03   0.253191E+02   0.314059E+05   0.995392E+03
   0.282000E+02   0.766252E+03   0.253536E+02   0.315605E+05   0.997889E+03
   0.283000E+02   0.768539E+03   0.253881E+02   0.317148E+05   0.100040E+04
   0.284000E+02   0.770819E+03   0.254220E+02   0.318689E+05   0.100292E+04
   0.285000E+02   0.773093E+03   0.254559E+02   0.320228E+05   0.100540E+04
   0.286000E+02   0.775361E+03   0.254900E+02   0.321764E+05   0.100792E+04
   0.287000E+02   0.777622E+03   0.255236E+02   0.323298E+05   0.101039E+04
   0.288000E+02   0.779878E+03   0.255571E+02   0.324829E+05   0.101288E+04
   0.289000E+02   0.782127E+03   0.255902E+02   0.326358E+05   0.101533E+04
   0.290000E+02   0.784370E+03   0.256233E+02   0.327885E+05   0.101781E+04
   0.291000E+02   0.786607E+03   0.256562E+02   0.329409E+05   0.102025E+04
   0.292000E+02   0.788838E+03   0.256891E+02   0.330931E+05   0.102272E+04
   0.293000E+02   0.791062E+03   0.257217E+02   0.332450E+05   0.102517E+04
   0.294000E+02   0.793281E+03   0.257543E+02   0.333967E+05   0.102764E+04
   0.295000E+02   0.795493E+03   0.257865E+02   0.335481E+05   0.103005E+04
   0.296000E+02   0.797699E+03   0.258187E+02   0.336992E+05   0.103247E+04
   0.297000E+02   0.799899E+03   0.258506E+02   0.338502E+05   0.103490E+04
   0.298000E+02   0.802093E+03   0.258823E+02   0.340008E+05   0.103731E+04
   0.299000E+02   0.804281E+03   0.259140E+02   0.341512E+05   0.103973E+04
   0.300000E+02   0.806462E+03   0.259455E+02   0.343014E+05   0.104213E+04
   0.301000E+02   0.808638E+03   0.259768E+02   0.344513E+05   0.104455E+04
   0.302000E+02   0.810807E+03   0.260078E+02   0.346009E+05   0.104693E+04
   0.303000E+02   0.812970E+03   0.260388E+02   0.347502E+05   0.104930E+04
   0.304000E+02   0.815127E+03   0.260696E+02   0.348993E+05   0.105170E+04
   0.305000E+02   0.817278E+03   0.261001E+02   0.350482E+05   0.105408E+04
   0.306000E+02   0.819423E+03   0.261307E+02   0.351967E+05   0.105645E+04
   0.307000E+02   0.821562E+03   0.261610E+02   0.353450E+05   0.105882E+04
   0.308000E+02   0.823695E+03   0.261911E+02   0.354931E+05   0.106119E+04
   0.309000E+02   0.825822E+03   0.262211E+02   0.356408E+05   0.106352E+04
   0.310000E+02   0.827943E+03   0.262509E+02   0.357883E+05   0.106586E+04
   0.311000E+02   0.830057E+03   0.262803E+02   0.359355E+05   0.106822E+04
