#    time(ps)        R(t,x=0)       J(t,x=L)
   0.145000E+02   0.306632E+04   0.476520E+03
   0.146000E+02   0.307577E+04   0.479871E+03
   0.147000E+02   0.308515E+04   0.483213E+03
   0.148000E+02   0.309447E+04   0.486545E+03
   0.149000E+02   0.310374E+04   0.489869E+03
   0.150000E+02   0.311294E+04   0.493183E+03
   0.151000E+02   0.312208E+04   0.496489E+03
   0.152000E+02   0.313116E+04   0.499785E+03
   0.153000E+02   0.314018E+04   0.503073E+03
   0.154000E+02   0.314914E+04   0.506352E+03
   0.155000E+02   0.315804E+04   0.509622E+03
   0.156000E+02   0.316689E+04   0.512884E+03
   0.157000E+02   0.317567E+04   0.516137E+03
   0.158000E+02   0.318440E+04   0.519382E+03
   0.159000E+02   0.319307E+04   0.522620E+03
   0.160000E+02   0.320169E+04   0.525850E+03
   0.161000E+02   0.321025E+04   0.529072E+03
   0.162000E+02   0.321876E+04   0.532287E+03
   0.163000E+02   0.322721E+04   0.535494E+03
   0.164000E+02   0.323561E+04   0.538694E+03
   0.165000E+02   0.324395E+04   0.541886E+03
   0.166000E+02   0.325224E+04   0.545071E+03
   0.167000E+02   0.326048E+04   0.548249E+03
   0.168000E+02   0.326867E+04   0.551420E+03
   0.169000E+02   0.327680E+04   0.554583E+03
   0.170000E+02   0.328488E+04   0.557738E+03
   0.171000E+02   0.329292E+04   0.560886E+03
   0.172000E+02   0.330090E+04   0.564027E+03
   0.173000E+02   0.330883E+04   0.567159E+03
   0.174000E+02   0.331671E+04   0.570284E+03
   0.175000E+02   0.332455E+04   0.573402E+03
   0.176000E+02   0.333233E+04   0.576513E+03
   0.177000E+02   0.334007E+04   0.579616E+03
   0.178000E+02   0.334775E+04   0.582712E+03
   0.179000E+02   0.335540E+04   0.585800E+03
   0.180000E+02   0.336299E+04   0.588881E+03
   0.181000E+02   0.337054E+04   0.591955E+03
   0.182000E+02   0.337804E+04   0.595021E+03
   0.183000E+02   0.338550E+04   0.598080E+03
   0.184000E+02   0.339291E+04   0.601131E+03
   0.185000E+02   0.340028E+04   0.604176E+03
   0.186000E+02   0.340760E+04   0.607213E+03
   0.187000E+02   0.341488E+04   0.610243E+03
   0.188000E+02   0.342211E+04   0.613267E+03
   0.189000E+02   0.342931E+04   0.616284E+03
   0.190000E+02   0.343646E+04   0.619294E+03
   0.191000E+02   0.344357E+04   0.622298E+03
   0.192000E+02   0.345063E+04   0.625296E+03
   0.193000E+02   0.345766E+04   0.628287E+03
   0.194000E+02   0.346464E+04   0.631271E+03
   0.195000E+02   0.347158E+04   0.634249E+03
   0.196000E+02   0.347849E+04   0.637221E+03
   0.197000E+02   0.348535E+04   0.640185E+03
   0.198000E+02   0.349217E+04   0.643144E+03
   0.199000E+02   0.349896E+04   0.646095E+03
   0.200000E+02   0.350570E+04   0.649041E+03
   0.201000E+02   0.351241E+04   0.651979E+03
   0.202000E+02   0.351908E+04   0.654912E+03
   0.203000E+02   0.352571E+04   0.657838E+03
   0.204000E+02   0.353230E+04   0.660758E+03
   0.205000E+02   0.353885E+04   0.663671E+03
   0.206000E+02   0.354537E+04   0.666577E+03
   0.207000E+02   0.355185E+04   0.669477E+03
   0.208000E+02   0.355829E+04   0.672371E+03
   0.209000E+02   0.356470E+04   0.675257E+03
   0.210000E+02   0.357107E+04   0.678137E+03
   0.211000E+02   0.357741E+04   0.681009E+03
   0.212000E+02   0.358370E+04   0.683875E+03
   0.213000E+02   0.358997E+04   0.686733E+03
   0.214000E+02   0.359620E+04   0.689585E+03
   0.215000E+02   0.360239E+04   0.692430E+03
   0.216000E+02   0.360855E+04   0.695267E+03
   0.217000E+02   0.361468E+04   0.698099E+03
   0.218000E+02   0.362077E+04   0.700923E+03
   0.219000E+02   0.362683E+04   0.703741E+03
   0.220000E+02   0.363285E+04   0.706552E+03
   0.221000E+02   0.363885E+04   0.709357E+03
   0.222000E+02   0.364480E+04   0.712155E+03
   0.223000E+02   0.365073E+04   0.714946E+03
   0.224000E+02   0.365662E+04   0.717730E+03
   0.225000E+02   0.366248E+04   0.720508E+03
   0.226000E+02   0.366831E+04   0.723279E+03
   0.227000E+02   0.367411E+04   0.726043E+03
   0.228000E+02   0.367988E+04   0.728800E+03
   0.229000E+02   0.368561E+04   0.731550E+03
   0.230000E+02   0.369132E+04   0.734294E+03
   0.231000E+02   0.369699E+04   0.737030E+03
   0.232000E+02   0.370263E+04   0.739759E+03
   0.233000E+02   0.370825E+04   0.742481E+03
   0.234000E+02   0.371383E+04   0.745196E+03
   0.235000E+02   0.371938E+04   0.747905E+03
   0.236000E+02   0.372490E+04   0.750607E+03
   0.237000E+02   0.373039E+04   0.753302E+03
   0.238000E+02   0.373586E+04   0.755990E+03
   0.239000E+02   0.374129E+04   0.758671E+03
   0.240000E+02   0.374670E+04   0.761346E+03
   0.241000E+02   0.375207E+04   0.764014E+03
   0.242000E+02   0.375742E+04   0.766675E+03
   0.243000E+02   0.376274E+04   0.769330E+03
   0.244000E+02   0.376803E+04   0.771978E+03
   0.245000E+02   0.377329E+04   0.774619E+03
   0.246000E+02   0.377853E+04   0.777254E+03
   0.247000E+02   0.378374E+04   0.779882E+03
   0.248000E+02   0.378892E+04   0.782503E+03
   0.249000E+02   0.379407E+04   0.785118E+03
   0.250000E+02   0.379920E+04   0.787725E+03
   0.251000E+02   0.380430E+04   0.790325E+03
   0.252000E+02   0.380937E+04   0.792919E+03
   0.253000E+02   0.381441E+04   0.795506E+03
   0.254000E+02   0.381943E+04   0.798086E+03
   0.255000E+02   0.382443E+04   0.800659E+03
   0.256000E+02   0.382939E+04   0.803225E+03
   0.257000E+02   0.383434E+04   0.805784E+03
   0.258000E+02   0.383925E+04   0.808336E+03
   0.259000E+02   0.384414E+04   0.810882E+03
   0.260000E+02   0.384901E+04   0.813420E+03
   0.261000E+02   0.385385E+04   0.815952E+03
   0.262000E+02   0.385866E+04   0.818476E+03
   0.263000E+02   0.386345E+04   0.820994E+03
   0.264000E+02   0.386822E+04   0.823505E+03
   0.265000E+02   0.387296E+04   0.826009E+03
   0.266000E+02   0.387767E+04   0.828506E+03
   0.267000E+02   0.388237E+04   0.830996E+03
   0.268000E+02   0.388703E+04   0.833479E+03
   0.269000E+02   0.389168E+04   0.835956E+03
   0.270000E+02   0.389630E+04   0.838426E+03
   0.271000E+02   0.390090E+04   0.840889E+03
   0.272000E+02   0.390547E+04   0.843346E+03
   0.273000E+02   0.391002E+04   0.845796E+03
   0.274000E+02   0.391455E+04   0.848239E+03
   0.275000E+02   0.391905E+04   0.850676E+03
   0.276000E+02   0.392353E+04   0.853106E+03
   0.277000E+02   0.392799E+04   0.855529E+03
   0.278000E+02   0.393243E+04   0.857947E+03
   0.279000E+02   0.393684E+04   0.860357E+03
   0.280000E+02   0.394123E+04   0.862761E+03
   0.281000E+02   0.394560E+04   0.865158E+03
   0.282000E+02   0.394995E+04   0.867548E+03
   0.283000E+02   0.395427E+04   0.869932E+03
   0.284000E+02   0.395858E+04   0.872309E+03
   0.285000E+02   0.396286E+04   0.874679E+03
   0.286000E+02   0.396712E+04   0.877043E+03
   0.287000E+02   0.397136E+04   0.879400E+03
   0.288000E+02   0.397558E+04   0.881751E+03
   0.289000E+02   0.397977E+04   0.884095E+03
   0.290000E+02   0.398395E+04   0.886433E+03
   0.291000E+02   0.398810E+04   0.888764E+03
   0.292000E+02   0.399224E+04   0.891088E+03
   0.293000E+02   0.399635E+04   0.893406E+03
   0.294000E+02   0.400045E+04   0.895717E+03
   0.295000E+02   0.400452E+04   0.898022E+03
   0.296000E+02   0.400857E+04   0.900320E+03
   0.297000E+02   0.401261E+04   0.902612E+03
   0.298000E+02   0.401662E+04   0.904897E+03
   0.299000E+02   0.402061E+04   0.907175E+03
   0.300000E+02   0.402459E+04   0.909447E+03
   0.301000E+02   0.402854E+04   0.911712E+03
   0.302000E+02   0.403248E+04   0.913970E+03
   0.303000E+02   0.403639E+04   0.916222E+03
   0.304000E+02   0.404029E+04   0.918467E+03
   0.305000E+02   0.404417E+04   0.920705E+03
   0.306000E+02   0.404803E+04   0.922938E+03
   0.307000E+02   0.405187E+04   0.925163E+03
   0.308000E+02   0.405569E+04   0.927382E+03
   0.309000E+02   0.405949E+04   0.929595E+03
   0.310000E+02   0.406327E+04   0.931801E+03
   0.311000E+02   0.406704E+04   0.934000E+03
   0.312000E+02   0.407079E+04   0.936193E+03
   0.313000E+02   0.407452E+04   0.938379E+03
   0.314000E+02   0.407823E+04   0.940558E+03
   0.315000E+02   0.408192E+04   0.942732E+03
   0.316000E+02   0.408559E+04   0.944898E+03
   0.317000E+02   0.408925E+04   0.947058E+03
   0.318000E+02   0.409289E+04   0.949212E+03
   0.319000E+02   0.409651E+04   0.951359E+03
   0.320000E+02   0.410012E+04   0.953499E+03
   0.321000E+02   0.410371E+04   0.955633E+03
   0.322000E+02   0.410728E+04   0.957761E+03
   0.323000E+02   0.411083E+04   0.959882E+03
   0.324000E+02   0.411437E+04   0.961997E+03
   0.325000E+02   0.411789E+04   0.964105E+03
   0.326000E+02   0.412139E+04   0.966207E+03
   0.327000E+02   0.412487E+04   0.968303E+03
   0.328000E+02   0.412834E+04   0.970391E+03
   0.329000E+02   0.413180E+04   0.972474E+03
   0.330000E+02   0.413523E+04   0.974550E+03
   0.331000E+02   0.413865E+04   0.976620E+03
   0.332000E+02   0.414206E+04   0.978683E+03
   0.333000E+02   0.414544E+04   0.980740E+03
   0.334000E+02   0.414882E+04   0.982790E+03
   0.335000E+02   0.415217E+04   0.984835E+03
   0.336000E+02   0.415551E+04   0.986873E+03
   0.337000E+02   0.415884E+04   0.988904E+03
   0.338000E+02   0.416214E+04   0.990930E+03
   0.339000E+02   0.416544E+04   0.992949E+03
   0.340000E+02   0.416871E+04   0.994962E+03
   0.341000E+02   0.417198E+04   0.996968E+03
   0.342000E+02   0.417522E+04   0.998968E+03
   0.343000E+02   0.417845E+04   0.100096E+04
   0.344000E+02   0.418167E+04   0.100295E+04
   0.345000E+02   0.418487E+04   0.100493E+04
   0.346000E+02   0.418806E+04   0.100691E+04
   0.347000E+02   0.419123E+04   0.100888E+04
   0.348000E+02   0.419439E+04   0.101084E+04
   0.349000E+02   0.419753E+04   0.101280E+04
   0.350000E+02   0.420065E+04   0.101475E+04
   0.351000E+02   0.420377E+04   0.101669E+04
   0.352000E+02   0.420687E+04   0.101863E+04
   0.353000E+02   0.420995E+04   0.102056E+04
   0.354000E+02   0.421302E+04   0.102249E+04
   0.355000E+02   0.421608E+04   0.102441E+04
   0.356000E+02   0.421912E+04   0.102632E+04
   0.357000E+02   0.422214E+04   0.102823E+04
   0.358000E+02   0.422516E+04   0.103013E+04
   0.359000E+02   0.422816E+04   0.103202E+04
   0.360000E+02   0.423114E+04   0.103391E+04
   0.361000E+02   0.423411E+04   0.103580E+04
   0.362000E+02   0.423707E+04   0.103768E+04
   0.363000E+02   0.424002E+04   0.103955E+04
   0.364000E+02   0.424295E+04   0.104141E+04
   0.365000E+02   0.424586E+04   0.104327E+04
   0.366000E+02   0.424877E+04   0.104513E+04
   0.367000E+02   0.425166E+04   0.104697E+04
   0.368000E+02   0.425454E+04   0.104882E+04
   0.369000E+02   0.425740E+04   0.105065E+04
   0.370000E+02   0.426025E+04   0.105248E+04
   0.371000E+02   0.426309E+04   0.105431E+04
   0.372000E+02   0.426592E+04   0.105612E+04
   0.373000E+02   0.426873E+04   0.105794E+04
   0.374000E+02   0.427153E+04   0.105974E+04
   0.375000E+02   0.427431E+04   0.106154E+04
   0.376000E+02   0.427709E+04   0.106334E+04
   0.377000E+02   0.427985E+04   0.106513E+04
   0.378000E+02   0.428260E+04   0.106691E+04
   0.379000E+02   0.428533E+04   0.106869E+04
   0.380000E+02   0.428806E+04   0.107046E+04
   0.381000E+02   0.429077E+04   0.107223E+04
   0.382000E+02   0.429347E+04   0.107399E+04
   0.383000E+02   0.429616E+04   0.107574E+04
   0.384000E+02   0.429883E+04   0.107749E+04
   0.385000E+02   0.430149E+04   0.107924E+04
   0.386000E+02   0.430415E+04   0.108097E+04
   0.387000E+02   0.430678E+04   0.108271E+04
   0.388000E+02   0.430941E+04   0.108443E+04
   0.389000E+02   0.431203E+04   0.108615E+04
   0.390000E+02   0.431463E+04   0.108787E+04
   0.391000E+02   0.431722E+04   0.108958E+04
   0.392000E+02   0.431980E+04   0.109128E+04
   0.393000E+02   0.432237E+04   0.109298E+04
   0.394000E+02   0.432493E+04   0.109467E+04
   0.395000E+02   0.432747E+04   0.109636E+04
   0.396000E+02   0.433001E+04   0.109804E+04
   0.397000E+02   0.433253E+04   0.109972E+04
   0.398000E+02   0.433504E+04   0.110139E+04
   0.399000E+02   0.433754E+04   0.110305E+04
   0.400000E+02   0.434003E+04   0.110471E+04
   0.401000E+02   0.434251E+04   0.110636E+04
   0.402000E+02   0.434498E+04   0.110801E+04
   0.403000E+02   0.434743E+04   0.110966E+04
   0.404000E+02   0.434988E+04   0.111129E+04
   0.405000E+02   0.435231E+04   0.111292E+04
   0.406000E+02   0.435474E+04   0.111455E+04
   0.407000E+02   0.435715E+04   0.111617E+04
   0.408000E+02   0.435955E+04   0.111779E+04
   0.409000E+02   0.436194E+04   0.111940E+04
   0.410000E+02   0.436432E+04   0.112100E+04
   0.411000E+02   0.436669E+04   0.112260E+04
   0.412000E+02   0.436905E+04   0.112420E+04
   0.413000E+02   0.437140E+04   0.112579E+04
   0.414000E+02   0.437374E+04   0.112737E+04
   0.415000E+02   0.437607E+04   0.112895E+04
   0.416000E+02   0.437839E+04   0.113052E+04
   0.417000E+02   0.438070E+04   0.113209E+04
   0.418000E+02   0.438299E+04   0.113365E+04
   0.419000E+02   0.438528E+04   0.113521E+04
   0.420000E+02   0.438756E+04   0.113676E+04
   0.421000E+02   0.438983E+04   0.113831E+04
   0.422000E+02   0.439209E+04   0.113985E+04
   0.423000E+02   0.439433E+04   0.114139E+04
   0.424000E+02   0.439657E+04   0.114292E+04
   0.425000E+02   0.439880E+04   0.114444E+04
   0.426000E+02   0.440102E+04   0.114596E+04
   0.427000E+02   0.440323E+04   0.114748E+04
   0.428000E+02   0.440543E+04   0.114899E+04
   0.429000E+02   0.440762E+04   0.115050E+04
   0.430000E+02   0.440980E+04   0.115200E+04
   0.431000E+02   0.441197E+04   0.115349E+04
   0.432000E+02   0.441413E+04   0.115498E+04
   0.433000E+02   0.441628E+04   0.115647E+04
   0.434000E+02   0.441842E+04   0.115795E+04
   0.435000E+02   0.442055E+04   0.115942E+04
   0.436000E+02   0.442268E+04   0.116090E+04
   0.437000E+02   0.442479E+04   0.116236E+04
   0.438000E+02   0.442690E+04   0.116382E+04
   0.439000E+02   0.442899E+04   0.116528E+04
   0.440000E+02   0.443108E+04   0.116673E+04
   0.441000E+02   0.443316E+04   0.116817E+04
   0.442000E+02   0.443523E+04   0.116961E+04
   0.443000E+02   0.443729E+04   0.117105E+04
   0.444000E+02   0.443934E+04   0.117248E+04
   0.445000E+02   0.444138E+04   0.117391E+04
   0.446000E+02   0.444342E+04   0.117533E+04
   0.447000E+02   0.444544E+04   0.117674E+04
   0.448000E+02   0.444746E+04   0.117815E+04
   0.449000E+02   0.444946E+04   0.117956E+04
   0.450000E+02   0.445146E+04   0.118096E+04
   0.451000E+02   0.445345E+04   0.118236E+04
   0.452000E+02   0.445543E+04   0.118375E+04
   0.453000E+02   0.445741E+04   0.118514E+04
   0.454000E+02   0.445937E+04   0.118652E+04
   0.455000E+02   0.446133E+04   0.118790E+04
   0.456000E+02   0.446328E+04   0.118927E+04
   0.457000E+02   0.446522E+04   0.119064E+04
   0.458000E+02   0.446715E+04   0.119200E+04
   0.459000E+02   0.446907E+04   0.119336E+04
   0.460000E+02   0.447098E+04   0.119472E+04
   0.461000E+02   0.447289E+04   0.119607E+04
   0.462000E+02   0.447479E+04   0.119741E+04
   0.463000E+02   0.447668E+04   0.119875E+04
   0.464000E+02   0.447856E+04   0.120009E+04
   0.465000E+02   0.448043E+04   0.120142E+04
   0.466000E+02   0.448230E+04   0.120275E+04
   0.467000E+02   0.448416E+04   0.120407E+04
   0.468000E+02   0.448601E+04   0.120539E+04
   0.469000E+02   0.448785E+04   0.120670E+04
   0.470000E+02   0.448969E+04   0.120801E+04
   0.471000E+02   0.449151E+04   0.120931E+04
   0.472000E+02   0.449333E+04   0.121061E+04
   0.473000E+02   0.449514E+04   0.121191E+04
   0.474000E+02   0.449695E+04   0.121320E+04
   0.475000E+02   0.449874E+04   0.121448E+04
   0.476000E+02   0.450053E+04   0.121576E+04
   0.477000E+02   0.450231E+04   0.121704E+04
   0.478000E+02   0.450408E+04   0.121831E+04
   0.479000E+02   0.450585E+04   0.121958E+04
   0.480000E+02   0.450761E+04   0.122085E+04
   0.481000E+02   0.450936E+04   0.122211E+04
   0.482000E+02   0.451110E+04   0.122336E+04
   0.483000E+02   0.451284E+04   0.122461E+04
   0.484000E+02   0.451457E+04   0.122586E+04
   0.485000E+02   0.451629E+04   0.122710E+04
   0.486000E+02   0.451800E+04   0.122834E+04
   0.487000E+02   0.451971E+04   0.122957E+04
   0.488000E+02   0.452141E+04   0.123080E+04
   0.489000E+02   0.452310E+04   0.123203E+04
   0.490000E+02   0.452479E+04   0.123325E+04
   0.491000E+02   0.452646E+04   0.123446E+04
   0.492000E+02   0.452813E+04   0.123568E+04
   0.493000E+02   0.452980E+04   0.123688E+04
   0.494000E+02   0.453146E+04   0.123809E+04
   0.495000E+02   0.453311E+04   0.123929E+04
   0.496000E+02   0.453475E+04   0.124048E+04
   0.497000E+02   0.453639E+04   0.124167E+04
   0.498000E+02   0.453802E+04   0.124286E+04
   0.499000E+02   0.453964E+04   0.124404E+04
   0.500000E+02   0.454125E+04   0.124522E+04
   0.501000E+02   0.454286E+04   0.124640E+04
   0.502000E+02   0.454447E+04   0.124757E+04
   0.503000E+02   0.454606E+04   0.124873E+04
   0.504000E+02   0.454765E+04   0.124990E+04
   0.505000E+02   0.454923E+04   0.125105E+04
   0.506000E+02   0.455081E+04   0.125221E+04
   0.507000E+02   0.455238E+04   0.125336E+04
   0.508000E+02   0.455394E+04   0.125450E+04
   0.509000E+02   0.455550E+04   0.125565E+04
   0.510000E+02   0.455705E+04   0.125678E+04
   0.511000E+02   0.455859E+04   0.125792E+04
   0.512000E+02   0.456013E+04   0.125905E+04
   0.513000E+02   0.456166E+04   0.126017E+04
   0.514000E+02   0.456318E+04   0.126130E+04
   0.515000E+02   0.456470E+04   0.126241E+04
   0.516000E+02   0.456621E+04   0.126353E+04
   0.517000E+02   0.456771E+04   0.126464E+04
   0.518000E+02   0.456921E+04   0.126574E+04
   0.519000E+02   0.457070E+04   0.126685E+04
   0.520000E+02   0.457219E+04   0.126795E+04
   0.521000E+02   0.457367E+04   0.126904E+04
   0.522000E+02   0.457515E+04   0.127013E+04
   0.523000E+02   0.457661E+04   0.127122E+04
   0.524000E+02   0.457808E+04   0.127230E+04
   0.525000E+02   0.457953E+04   0.127338E+04
   0.526000E+02   0.458098E+04   0.127446E+04
   0.527000E+02   0.458242E+04   0.127553E+04
   0.528000E+02   0.458386E+04   0.127659E+04
   0.529000E+02   0.458529E+04   0.127766E+04
   0.530000E+02   0.458672E+04   0.127872E+04
   0.531000E+02   0.458814E+04   0.127978E+04
   0.532000E+02   0.458955E+04   0.128083E+04
   0.533000E+02   0.459096E+04   0.128188E+04
   0.534000E+02   0.459237E+04   0.128292E+04
   0.535000E+02   0.459376E+04   0.128396E+04
   0.536000E+02   0.459515E+04   0.128500E+04
   0.537000E+02   0.459654E+04   0.128604E+04
   0.538000E+02   0.459792E+04   0.128707E+04
   0.539000E+02   0.459929E+04   0.128809E+04
   0.540000E+02   0.460066E+04   0.128912E+04
   0.541000E+02   0.460202E+04   0.129014E+04
   0.542000E+02   0.460338E+04   0.129115E+04
   0.543000E+02   0.460473E+04   0.129216E+04
   0.544000E+02   0.460608E+04   0.129317E+04
   0.545000E+02   0.460742E+04   0.129418E+04
   0.546000E+02   0.460875E+04   0.129518E+04
   0.547000E+02   0.461008E+04   0.129618E+04
   0.548000E+02   0.461141E+04   0.129717E+04
   0.549000E+02   0.461273E+04   0.129816E+04
   0.550000E+02   0.461404E+04   0.129915E+04
   0.551000E+02   0.461535E+04   0.130013E+04
   0.552000E+02   0.461665E+04   0.130111E+04
   0.553000E+02   0.461795E+04   0.130209E+04
   0.554000E+02   0.461924E+04   0.130306E+04
   0.555000E+02   0.462052E+04   0.130403E+04
   0.556000E+02   0.462181E+04   0.130500E+04
