#    time(ps)        R(t,x=0)       J(t,x=L)
   0.880000E+01   0.256123E+04   0.150483E+03
   0.890000E+01   0.257634E+04   0.153836E+03
   0.900000E+01   0.259126E+04   0.157177E+03
   0.910000E+01   0.260601E+04   0.160508E+03
   0.920000E+01   0.262060E+04   0.163831E+03
   0.930000E+01   0.263503E+04   0.167146E+03
   0.940000E+01   0.264930E+04   0.170457E+03
   0.950000E+01   0.266342E+04   0.173765E+03
   0.960000E+01   0.267739E+04   0.177072E+03
   0.970000E+01   0.269122E+04   0.180379E+03
   0.980000E+01   0.270492E+04   0.183688E+03
   0.990000E+01   0.271847E+04   0.187000E+03
   0.100000E+02   0.273189E+04   0.190316E+03
   0.101000E+02   0.274519E+04   0.193636E+03
   0.102000E+02   0.275835E+04   0.196960E+03
   0.103000E+02   0.277139E+04   0.200288E+03
   0.104000E+02   0.278431E+04   0.203620E+03
   0.105000E+02   0.279711E+04   0.206953E+03
   0.106000E+02   0.280980E+04   0.210288E+03
   0.107000E+02   0.282237E+04   0.213622E+03
   0.108000E+02   0.283483E+04   0.216955E+03
   0.109000E+02   0.284717E+04   0.220283E+03
   0.110000E+02   0.285941E+04   0.223606E+03
   0.111000E+02   0.287154E+04   0.226922E+03
   0.112000E+02   0.288357E+04   0.230229E+03
   0.113000E+02   0.289550E+04   0.233525E+03
   0.114000E+02   0.290732E+04   0.236808E+03
   0.115000E+02   0.291905E+04   0.240078E+03
   0.116000E+02   0.293068E+04   0.243334E+03
   0.117000E+02   0.294222E+04   0.246573E+03
   0.118000E+02   0.295366E+04   0.249797E+03
   0.119000E+02   0.296502E+04   0.253004E+03
   0.120000E+02   0.297628E+04   0.256194E+03
   0.121000E+02   0.298746E+04   0.259367E+03
   0.122000E+02   0.299855E+04   0.262524E+03
   0.123000E+02   0.300955E+04   0.265665E+03
   0.124000E+02   0.302048E+04   0.268789E+03
   0.125000E+02   0.303132E+04   0.271899E+03
   0.126000E+02   0.304208E+04   0.274993E+03
   0.127000E+02   0.305276E+04   0.278074E+03
   0.128000E+02   0.306337E+04   0.281141E+03
   0.129000E+02   0.307390E+04   0.284195E+03
   0.130000E+02   0.308435E+04   0.287237E+03
   0.131000E+02   0.309473E+04   0.290268E+03
   0.132000E+02   0.310504E+04   0.293288E+03
   0.133000E+02   0.311527E+04   0.296298E+03
   0.134000E+02   0.312544E+04   0.299298E+03
   0.135000E+02   0.313553E+04   0.302289E+03
   0.136000E+02   0.314555E+04   0.305271E+03
   0.137000E+02   0.315551E+04   0.308244E+03
   0.138000E+02   0.316539E+04   0.311210E+03
   0.139000E+02   0.317521E+04   0.314168E+03
   0.140000E+02   0.318497E+04   0.317118E+03
   0.141000E+02   0.319465E+04   0.320062E+03
   0.142000E+02   0.320427E+04   0.322998E+03
   0.143000E+02   0.321383E+04   0.325927E+03
   0.144000E+02   0.322332E+04   0.328850E+03
   0.145000E+02   0.323274E+04   0.331766E+03
   0.146000E+02   0.324211E+04   0.334675E+03
   0.147000E+02   0.325141E+04   0.337579E+03
   0.148000E+02   0.326064E+04   0.340476E+03
   0.149000E+02   0.326982E+04   0.343366E+03
   0.150000E+02   0.327893E+04   0.346251E+03
   0.151000E+02   0.328799E+04   0.349129E+03
   0.152000E+02   0.329698E+04   0.352002E+03
   0.153000E+02   0.330591E+04   0.354868E+03
   0.154000E+02   0.331478E+04   0.357728E+03
   0.155000E+02   0.332359E+04   0.360583E+03
   0.156000E+02   0.333234E+04   0.363431E+03
   0.157000E+02   0.334104E+04   0.366274E+03
   0.158000E+02   0.334968E+04   0.369111E+03
   0.159000E+02   0.335825E+04   0.371942E+03
   0.160000E+02   0.336678E+04   0.374767E+03
   0.161000E+02   0.337524E+04   0.377586E+03
   0.162000E+02   0.338365E+04   0.380399E+03
   0.163000E+02   0.339201E+04   0.383207E+03
   0.164000E+02   0.340031E+04   0.386009E+03
   0.165000E+02   0.340855E+04   0.388805E+03
   0.166000E+02   0.341674E+04   0.391596E+03
   0.167000E+02   0.342488E+04   0.394381E+03
   0.168000E+02   0.343297E+04   0.397160E+03
   0.169000E+02   0.344100E+04   0.399934E+03
   0.170000E+02   0.344898E+04   0.402702E+03
   0.171000E+02   0.345691E+04   0.405464E+03
   0.172000E+02   0.346479E+04   0.408221E+03
   0.173000E+02   0.347262E+04   0.410972E+03
   0.174000E+02   0.348040E+04   0.413718E+03
   0.175000E+02   0.348813E+04   0.416458E+03
   0.176000E+02   0.349581E+04   0.419193E+03
   0.177000E+02   0.350344E+04   0.421922E+03
   0.178000E+02   0.351103E+04   0.424645E+03
   0.179000E+02   0.351857E+04   0.427363E+03
   0.180000E+02   0.352606E+04   0.430076E+03
   0.181000E+02   0.353350E+04   0.432783E+03
   0.182000E+02   0.354090E+04   0.435485E+03
   0.183000E+02   0.354825E+04   0.438181E+03
   0.184000E+02   0.355556E+04   0.440872E+03
   0.185000E+02   0.356282E+04   0.443558E+03
   0.186000E+02   0.357004E+04   0.446238E+03
   0.187000E+02   0.357721E+04   0.448912E+03
   0.188000E+02   0.358434E+04   0.451581E+03
   0.189000E+02   0.359143E+04   0.454245E+03
   0.190000E+02   0.359847E+04   0.456904E+03
   0.191000E+02   0.360548E+04   0.459557E+03
   0.192000E+02   0.361244E+04   0.462204E+03
   0.193000E+02   0.361935E+04   0.464847E+03
   0.194000E+02   0.362623E+04   0.467483E+03
   0.195000E+02   0.363307E+04   0.470115E+03
   0.196000E+02   0.363986E+04   0.472741E+03
   0.197000E+02   0.364662E+04   0.475362E+03
   0.198000E+02   0.365333E+04   0.477977E+03
   0.199000E+02   0.366001E+04   0.480588E+03
   0.200000E+02   0.366665E+04   0.483192E+03
   0.201000E+02   0.367325E+04   0.485792E+03
   0.202000E+02   0.367981E+04   0.488386E+03
   0.203000E+02   0.368633E+04   0.490975E+03
   0.204000E+02   0.369281E+04   0.493558E+03
   0.205000E+02   0.369926E+04   0.496136E+03
   0.206000E+02   0.370567E+04   0.498709E+03
   0.207000E+02   0.371204E+04   0.501276E+03
   0.208000E+02   0.371838E+04   0.503839E+03
   0.209000E+02   0.372468E+04   0.506395E+03
   0.210000E+02   0.373095E+04   0.508947E+03
   0.211000E+02   0.373717E+04   0.511493E+03
   0.212000E+02   0.374337E+04   0.514034E+03
   0.213000E+02   0.374953E+04   0.516569E+03
   0.214000E+02   0.375565E+04   0.519099E+03
   0.215000E+02   0.376174E+04   0.521624E+03
   0.216000E+02   0.376779E+04   0.524143E+03
   0.217000E+02   0.377381E+04   0.526657E+03
   0.218000E+02   0.377980E+04   0.529166E+03
   0.219000E+02   0.378575E+04   0.531670E+03
   0.220000E+02   0.379168E+04   0.534168E+03
   0.221000E+02   0.379756E+04   0.536661E+03
   0.222000E+02   0.380342E+04   0.539148E+03
   0.223000E+02   0.380924E+04   0.541630E+03
   0.224000E+02   0.381503E+04   0.544107E+03
   0.225000E+02   0.382079E+04   0.546579E+03
   0.226000E+02   0.382652E+04   0.549045E+03
   0.227000E+02   0.383221E+04   0.551506E+03
   0.228000E+02   0.383787E+04   0.553961E+03
   0.229000E+02   0.384351E+04   0.556411E+03
   0.230000E+02   0.384911E+04   0.558856E+03
   0.231000E+02   0.385468E+04   0.561295E+03
   0.232000E+02   0.386022E+04   0.563729E+03
   0.233000E+02   0.386573E+04   0.566158E+03
   0.234000E+02   0.387122E+04   0.568581E+03
   0.235000E+02   0.387667E+04   0.570999E+03
   0.236000E+02   0.388209E+04   0.573411E+03
   0.237000E+02   0.388748E+04   0.575818E+03
   0.238000E+02   0.389285E+04   0.578220E+03
   0.239000E+02   0.389818E+04   0.580616E+03
   0.240000E+02   0.390349E+04   0.583007E+03
   0.241000E+02   0.390877E+04   0.585393E+03
   0.242000E+02   0.391402E+04   0.587773E+03
   0.243000E+02   0.391924E+04   0.590148E+03
   0.244000E+02   0.392443E+04   0.592518E+03
   0.245000E+02   0.392960E+04   0.594882E+03
   0.246000E+02   0.393474E+04   0.597240E+03
   0.247000E+02   0.393985E+04   0.599594E+03
   0.248000E+02   0.394493E+04   0.601942E+03
   0.249000E+02   0.394999E+04   0.604284E+03
   0.250000E+02   0.395502E+04   0.606621E+03
   0.251000E+02   0.396003E+04   0.608953E+03
   0.252000E+02   0.396501E+04   0.611280E+03
   0.253000E+02   0.396996E+04   0.613601E+03
   0.254000E+02   0.397488E+04   0.615916E+03
   0.255000E+02   0.397978E+04   0.618227E+03
   0.256000E+02   0.398466E+04   0.620532E+03
   0.257000E+02   0.398951E+04   0.622831E+03
   0.258000E+02   0.399433E+04   0.625126E+03
   0.259000E+02   0.399913E+04   0.627414E+03
   0.260000E+02   0.400391E+04   0.629698E+03
   0.261000E+02   0.400866E+04   0.631976E+03
   0.262000E+02   0.401338E+04   0.634249E+03
   0.263000E+02   0.401808E+04   0.636516E+03
   0.264000E+02   0.402276E+04   0.638778E+03
   0.265000E+02   0.402741E+04   0.641035E+03
   0.266000E+02   0.403204E+04   0.643286E+03
   0.267000E+02   0.403664E+04   0.645532E+03
   0.268000E+02   0.404123E+04   0.647773E+03
   0.269000E+02   0.404578E+04   0.650008E+03
   0.270000E+02   0.405032E+04   0.652238E+03
   0.271000E+02   0.405483E+04   0.654463E+03
   0.272000E+02   0.405932E+04   0.656682E+03
   0.273000E+02   0.406378E+04   0.658896E+03
   0.274000E+02   0.406823E+04   0.661104E+03
   0.275000E+02   0.407265E+04   0.663307E+03
   0.276000E+02   0.407704E+04   0.665505E+03
   0.277000E+02   0.408142E+04   0.667697E+03
   0.278000E+02   0.408578E+04   0.669884E+03
   0.279000E+02   0.409011E+04   0.672066E+03
   0.280000E+02   0.409442E+04   0.674242E+03
   0.281000E+02   0.409871E+04   0.676413E+03
   0.282000E+02   0.410297E+04   0.678579E+03
   0.283000E+02   0.410722E+04   0.680739E+03
   0.284000E+02   0.411144E+04   0.682894E+03
   0.285000E+02   0.411565E+04   0.685043E+03
   0.286000E+02   0.411983E+04   0.687187E+03
   0.287000E+02   0.412399E+04   0.689326E+03
   0.288000E+02   0.412813E+04   0.691459E+03
   0.289000E+02   0.413225E+04   0.693587E+03
   0.290000E+02   0.413636E+04   0.695710E+03
   0.291000E+02   0.414044E+04   0.697827E+03
   0.292000E+02   0.414450E+04   0.699939E+03
   0.293000E+02   0.414854E+04   0.702046E+03
   0.294000E+02   0.415256E+04   0.704147E+03
   0.295000E+02   0.415656E+04   0.706243E+03
   0.296000E+02   0.416054E+04   0.708334E+03
   0.297000E+02   0.416450E+04   0.710419E+03
   0.298000E+02   0.416844E+04   0.712499E+03
   0.299000E+02   0.417236E+04   0.714573E+03
   0.300000E+02   0.417627E+04   0.716642E+03
   0.301000E+02   0.418015E+04   0.718706E+03
   0.302000E+02   0.418402E+04   0.720764E+03
   0.303000E+02   0.418786E+04   0.722818E+03
   0.304000E+02   0.419169E+04   0.724865E+03
   0.305000E+02   0.419550E+04   0.726908E+03
   0.306000E+02   0.419929E+04   0.728945E+03
   0.307000E+02   0.420307E+04   0.730977E+03
   0.308000E+02   0.420682E+04   0.733003E+03
   0.309000E+02   0.421056E+04   0.735024E+03
   0.310000E+02   0.421428E+04   0.737040E+03
   0.311000E+02   0.421798E+04   0.739050E+03
   0.312000E+02   0.422166E+04   0.741056E+03
   0.313000E+02   0.422533E+04   0.743055E+03
   0.314000E+02   0.422897E+04   0.745050E+03
   0.315000E+02   0.423260E+04   0.747039E+03
   0.316000E+02   0.423622E+04   0.749023E+03
   0.317000E+02   0.423981E+04   0.751002E+03
   0.318000E+02   0.424339E+04   0.752975E+03
   0.319000E+02   0.424695E+04   0.754943E+03
   0.320000E+02   0.425050E+04   0.756906E+03
   0.321000E+02   0.425403E+04   0.758864E+03
   0.322000E+02   0.425754E+04   0.760816E+03
   0.323000E+02   0.426103E+04   0.762763E+03
   0.324000E+02   0.426451E+04   0.764705E+03
   0.325000E+02   0.426797E+04   0.766641E+03
   0.326000E+02   0.427142E+04   0.768573E+03
   0.327000E+02   0.427485E+04   0.770499E+03
   0.328000E+02   0.427826E+04   0.772420E+03
   0.329000E+02   0.428166E+04   0.774335E+03
   0.330000E+02   0.428504E+04   0.776246E+03
   0.331000E+02   0.428841E+04   0.778151E+03
   0.332000E+02   0.429176E+04   0.780051E+03
   0.333000E+02   0.429509E+04   0.781946E+03
   0.334000E+02   0.429841E+04   0.783835E+03
   0.335000E+02   0.430171E+04   0.785720E+03
   0.336000E+02   0.430500E+04   0.787599E+03
   0.337000E+02   0.430827E+04   0.789473E+03
   0.338000E+02   0.431153E+04   0.791342E+03
   0.339000E+02   0.431477E+04   0.793206E+03
   0.340000E+02   0.431800E+04   0.795065E+03
   0.341000E+02   0.432121E+04   0.796918E+03
   0.342000E+02   0.432441E+04   0.798767E+03
   0.343000E+02   0.432759E+04   0.800610E+03
   0.344000E+02   0.433076E+04   0.802448E+03
   0.345000E+02   0.433392E+04   0.804281E+03
   0.346000E+02   0.433706E+04   0.806109E+03
   0.347000E+02   0.434018E+04   0.807932E+03
   0.348000E+02   0.434329E+04   0.809749E+03
   0.349000E+02   0.434639E+04   0.811562E+03
   0.350000E+02   0.434947E+04   0.813370E+03
   0.351000E+02   0.435254E+04   0.815172E+03
   0.352000E+02   0.435559E+04   0.816970E+03
   0.353000E+02   0.435863E+04   0.818762E+03
   0.354000E+02   0.436166E+04   0.820549E+03
   0.355000E+02   0.436467E+04   0.822332E+03
   0.356000E+02   0.436767E+04   0.824109E+03
   0.357000E+02   0.437065E+04   0.825881E+03
   0.358000E+02   0.437362E+04   0.827649E+03
   0.359000E+02   0.437658E+04   0.829411E+03
   0.360000E+02   0.437953E+04   0.831168E+03
   0.361000E+02   0.438246E+04   0.832920E+03
   0.362000E+02   0.438538E+04   0.834668E+03
   0.363000E+02   0.438828E+04   0.836410E+03
   0.364000E+02   0.439117E+04   0.838147E+03
   0.365000E+02   0.439405E+04   0.839880E+03
   0.366000E+02   0.439692E+04   0.841607E+03
   0.367000E+02   0.439977E+04   0.843329E+03
   0.368000E+02   0.440261E+04   0.845047E+03
   0.369000E+02   0.440544E+04   0.846760E+03
   0.370000E+02   0.440826E+04   0.848467E+03
   0.371000E+02   0.441106E+04   0.850170E+03
   0.372000E+02   0.441385E+04   0.851868E+03
   0.373000E+02   0.441663E+04   0.853561E+03
   0.374000E+02   0.441939E+04   0.855249E+03
   0.375000E+02   0.442214E+04   0.856932E+03
   0.376000E+02   0.442489E+04   0.858611E+03
   0.377000E+02   0.442761E+04   0.860284E+03
   0.378000E+02   0.443033E+04   0.861953E+03
   0.379000E+02   0.443303E+04   0.863617E+03
   0.380000E+02   0.443573E+04   0.865276E+03
   0.381000E+02   0.443841E+04   0.866930E+03
   0.382000E+02   0.444108E+04   0.868579E+03
   0.383000E+02   0.444373E+04   0.870224E+03
   0.384000E+02   0.444638E+04   0.871864E+03
   0.385000E+02   0.444901E+04   0.873499E+03
   0.386000E+02   0.445163E+04   0.875129E+03
   0.387000E+02   0.445424E+04   0.876754E+03
   0.388000E+02   0.445684E+04   0.878375E+03
   0.389000E+02   0.445943E+04   0.879991E+03
   0.390000E+02   0.446201E+04   0.881602E+03
   0.391000E+02   0.446457E+04   0.883208E+03
   0.392000E+02   0.446713E+04   0.884810E+03
   0.393000E+02   0.446967E+04   0.886407E+03
   0.394000E+02   0.447220E+04   0.887999E+03
   0.395000E+02   0.447472E+04   0.889586E+03
   0.396000E+02   0.447723E+04   0.891169E+03
   0.397000E+02   0.447973E+04   0.892747E+03
   0.398000E+02   0.448222E+04   0.894321E+03
   0.399000E+02   0.448469E+04   0.895890E+03
   0.400000E+02   0.448716E+04   0.897454E+03
   0.401000E+02   0.448961E+04   0.899013E+03
   0.402000E+02   0.449206E+04   0.900568E+03
   0.403000E+02   0.449449E+04   0.902118E+03
   0.404000E+02   0.449692E+04   0.903664E+03
   0.405000E+02   0.449933E+04   0.905205E+03
   0.406000E+02   0.450173E+04   0.906741E+03
   0.407000E+02   0.450413E+04   0.908273E+03
   0.408000E+02   0.450651E+04   0.909800E+03
   0.409000E+02   0.450888E+04   0.911323E+03
   0.410000E+02   0.451124E+04   0.912841E+03
   0.411000E+02   0.451359E+04   0.914354E+03
   0.412000E+02   0.451593E+04   0.915863E+03
   0.413000E+02   0.451827E+04   0.917368E+03
   0.414000E+02   0.452059E+04   0.918868E+03
   0.415000E+02   0.452290E+04   0.920363E+03
   0.416000E+02   0.452520E+04   0.921854E+03
   0.417000E+02   0.452749E+04   0.923340E+03
   0.418000E+02   0.452978E+04   0.924822E+03
   0.419000E+02   0.453205E+04   0.926300E+03
   0.420000E+02   0.453431E+04   0.927773E+03
   0.421000E+02   0.453656E+04   0.929241E+03
   0.422000E+02   0.453881E+04   0.930705E+03
   0.423000E+02   0.454104E+04   0.932165E+03
   0.424000E+02   0.454327E+04   0.933620E+03
   0.425000E+02   0.454548E+04   0.935071E+03
   0.426000E+02   0.454769E+04   0.936517E+03
   0.427000E+02   0.454988E+04   0.937959E+03
   0.428000E+02   0.455207E+04   0.939397E+03
   0.429000E+02   0.455425E+04   0.940830E+03
   0.430000E+02   0.455642E+04   0.942259E+03
   0.431000E+02   0.455858E+04   0.943683E+03
   0.432000E+02   0.456073E+04   0.945103E+03
   0.433000E+02   0.456287E+04   0.946519E+03
   0.434000E+02   0.456500E+04   0.947930E+03
   0.435000E+02   0.456712E+04   0.949337E+03
   0.436000E+02   0.456924E+04   0.950740E+03
   0.437000E+02   0.457134E+04   0.952138E+03
   0.438000E+02   0.457344E+04   0.953533E+03
   0.439000E+02   0.457553E+04   0.954923E+03
   0.440000E+02   0.457761E+04   0.956308E+03
   0.441000E+02   0.457968E+04   0.957689E+03
   0.442000E+02   0.458174E+04   0.959067E+03
   0.443000E+02   0.458379E+04   0.960439E+03
   0.444000E+02   0.458584E+04   0.961808E+03
   0.445000E+02   0.458787E+04   0.963172E+03
   0.446000E+02   0.458990E+04   0.964533E+03
   0.447000E+02   0.459192E+04   0.965888E+03
   0.448000E+02   0.459393E+04   0.967240E+03
   0.449000E+02   0.459593E+04   0.968588E+03
   0.450000E+02   0.459793E+04   0.969931E+03
   0.451000E+02   0.459991E+04   0.971270E+03
   0.452000E+02   0.460189E+04   0.972605E+03
   0.453000E+02   0.460386E+04   0.973936E+03
   0.454000E+02   0.460582E+04   0.975263E+03
   0.455000E+02   0.460777E+04   0.976586E+03
   0.456000E+02   0.460972E+04   0.977904E+03
   0.457000E+02   0.461166E+04   0.979219E+03
   0.458000E+02   0.461358E+04   0.980529E+03
   0.459000E+02   0.461551E+04   0.981835E+03
   0.460000E+02   0.461742E+04   0.983138E+03
   0.461000E+02   0.461932E+04   0.984436E+03
   0.462000E+02   0.462122E+04   0.985730E+03
   0.463000E+02   0.462311E+04   0.987020E+03
   0.464000E+02   0.462499E+04   0.988306E+03
   0.465000E+02   0.462687E+04   0.989588E+03
   0.466000E+02   0.462873E+04   0.990866E+03
   0.467000E+02   0.463059E+04   0.992140E+03
   0.468000E+02   0.463244E+04   0.993409E+03
   0.469000E+02   0.463429E+04   0.994675E+03
   0.470000E+02   0.463612E+04   0.995937E+03
   0.471000E+02   0.463795E+04   0.997195E+03
   0.472000E+02   0.463977E+04   0.998449E+03
   0.473000E+02   0.464159E+04   0.999699E+03
   0.474000E+02   0.464339E+04   0.100095E+04
   0.475000E+02   0.464519E+04   0.100219E+04
   0.476000E+02   0.464698E+04   0.100343E+04
   0.477000E+02   0.464877E+04   0.100466E+04
   0.478000E+02   0.465054E+04   0.100589E+04
   0.479000E+02   0.465231E+04   0.100712E+04
   0.480000E+02   0.465408E+04   0.100834E+04
   0.481000E+02   0.465583E+04   0.100956E+04
   0.482000E+02   0.465758E+04   0.101077E+04
   0.483000E+02   0.465932E+04   0.101199E+04
   0.484000E+02   0.466105E+04   0.101319E+04
   0.485000E+02   0.466278E+04   0.101440E+04
   0.486000E+02   0.466450E+04   0.101560E+04
   0.487000E+02   0.466621E+04   0.101679E+04
   0.488000E+02   0.466792E+04   0.101798E+04
   0.489000E+02   0.466962E+04   0.101917E+04
   0.490000E+02   0.467131E+04   0.102036E+04
   0.491000E+02   0.467300E+04   0.102154E+04
   0.492000E+02   0.467468E+04   0.102271E+04
   0.493000E+02   0.467635E+04   0.102389E+04
   0.494000E+02   0.467801E+04   0.102506E+04
   0.495000E+02   0.467967E+04   0.102622E+04
   0.496000E+02   0.468132E+04   0.102738E+04
   0.497000E+02   0.468297E+04   0.102854E+04
   0.498000E+02   0.468461E+04   0.102970E+04
   0.499000E+02   0.468624E+04   0.103085E+04
   0.500000E+02   0.468787E+04   0.103200E+04
   0.501000E+02   0.468948E+04   0.103314E+04
   0.502000E+02   0.469110E+04   0.103428E+04
   0.503000E+02   0.469270E+04   0.103542E+04
   0.504000E+02   0.469430E+04   0.103655E+04
   0.505000E+02   0.469590E+04   0.103768E+04
   0.506000E+02   0.469748E+04   0.103880E+04
   0.507000E+02   0.469906E+04   0.103992E+04
   0.508000E+02   0.470064E+04   0.104104E+04
   0.509000E+02   0.470221E+04   0.104216E+04
   0.510000E+02   0.470377E+04   0.104327E+04
   0.511000E+02   0.470532E+04   0.104437E+04
   0.512000E+02   0.470687E+04   0.104548E+04
   0.513000E+02   0.470842E+04   0.104658E+04
   0.514000E+02   0.470995E+04   0.104768E+04
   0.515000E+02   0.471148E+04   0.104877E+04
   0.516000E+02   0.471301E+04   0.104986E+04
   0.517000E+02   0.471453E+04   0.105094E+04
   0.518000E+02   0.471604E+04   0.105203E+04
   0.519000E+02   0.471755E+04   0.105311E+04
   0.520000E+02   0.471905E+04   0.105418E+04
   0.521000E+02   0.472054E+04   0.105525E+04
   0.522000E+02   0.472203E+04   0.105632E+04
   0.523000E+02   0.472351E+04   0.105739E+04
   0.524000E+02   0.472499E+04   0.105845E+04
   0.525000E+02   0.472646E+04   0.105951E+04
   0.526000E+02   0.472793E+04   0.106056E+04
   0.527000E+02   0.472939E+04   0.106161E+04
   0.528000E+02   0.473084E+04   0.106266E+04
   0.529000E+02   0.473229E+04   0.106371E+04
   0.530000E+02   0.473373E+04   0.106475E+04
   0.531000E+02   0.473517E+04   0.106579E+04
   0.532000E+02   0.473660E+04   0.106682E+04
   0.533000E+02   0.473803E+04   0.106785E+04
   0.534000E+02   0.473945E+04   0.106888E+04
   0.535000E+02   0.474086E+04   0.106990E+04
   0.536000E+02   0.474227E+04   0.107092E+04
   0.537000E+02   0.474367E+04   0.107194E+04
   0.538000E+02   0.474507E+04   0.107296E+04
   0.539000E+02   0.474646E+04   0.107397E+04
   0.540000E+02   0.474785E+04   0.107498E+04
   0.541000E+02   0.474923E+04   0.107598E+04
   0.542000E+02   0.475061E+04   0.107698E+04
   0.543000E+02   0.475198E+04   0.107798E+04
   0.544000E+02   0.475334E+04   0.107897E+04
   0.545000E+02   0.475470E+04   0.107997E+04
   0.546000E+02   0.475606E+04   0.108095E+04
   0.547000E+02   0.475740E+04   0.108194E+04
   0.548000E+02   0.475875E+04   0.108292E+04
   0.549000E+02   0.476009E+04   0.108390E+04
   0.550000E+02   0.476142E+04   0.108488E+04
   0.551000E+02   0.476275E+04   0.108585E+04
   0.552000E+02   0.476407E+04   0.108682E+04
   0.553000E+02   0.476539E+04   0.108778E+04
   0.554000E+02   0.476670E+04   0.108875E+04
   0.555000E+02   0.476801E+04   0.108970E+04
   0.556000E+02   0.476931E+04   0.109066E+04
